,Product_ID,Perc_Qtd_Daily,Perc_Qtd_Weekly,Perc_Qtd_Monthly
0,TEC-AC-10000023,0.4810000858688497,0.17201598353344308,0.04359932192941902
1,TEC-AC-10000057,0.3486666666666667,0.0740632148779086,0.015526934649477414
2,TEC-AC-10000109,0.3363095238095238,0.12881021999443054,0.025475873060868154
3,TEC-AC-10000158,0.6107683166506696,0.08958521208354653,0.01949796399600226
4,TEC-AC-10000171,0.4177655677655678,0.09908637256463343,0.017723298753833102
5,TEC-AC-10000199,0.27777777777777773,0.037732596159562454,0.011689723029929216
6,TEC-AC-10000290,0.37259615384615385,0.10034175104245031,0.021702441937186276
7,TEC-AC-10000303,0.25794871794871793,0.07251461988304093,0.013405726852202047
8,TEC-AC-10000358,0.37596153846153846,0.09598518695553172,0.0241737293181159
9,TEC-AC-10000387,0.7254901960784313,0.0412987012987013,0.012471326625777069
10,TEC-AC-10000397,0.29783549783549784,0.0935418009886095,0.02730188662422654
11,TEC-AC-10000420,0.34226190476190477,0.15661858974358975,0.037843193396167374
12,TEC-AC-10000474,0.28408882783882783,0.12119669892630491,0.017381392860870475
13,TEC-AC-10000487,0.46590909090909094,0.1534090909090909,0.03822055137844611
14,TEC-AC-10000521,0.6291666666666667,0.08057913601207319,0.015469395812697163
15,TEC-AC-10000580,0.33749999999999997,0.10633066120870997,0.01906672872674901
16,TEC-AC-10000682,0.48710317460317465,0.10848019369691199,0.0162644360308656
17,TEC-AC-10000710,0.5971014492753622,0.29694749694749695,0.10070240217299041
18,TEC-AC-10000736,0.5496428571428571,0.15687586019785216,0.025239939562601437
19,TEC-AC-10000844,0.5480311355311355,0.14641531713900133,0.031116485083272215
20,TEC-AC-10000865,0.24575320512820514,0.08197787267080744,0.020071480256511787
21,TEC-AC-10000892,0.36853665658013485,0.13664260742129816,0.021854674282174073
22,TEC-AC-10000926,0.11538461538461539,0.03,0.011152416356877323
23,TEC-AC-10000927,0.4851190476190476,0.32709720952505333,0.023856761525573984
24,TEC-AC-10000990,0.39409479409479414,0.156240167518363,0.023325134801290604
25,TEC-AC-10000991,0.30598290598290595,0.08835497835497835,0.017675158979506805
26,TEC-AC-10001013,0.38771158035863906,0.07490785963008187,0.017076135227314812
27,TEC-AC-10001090,0.12955465587044535,0.035873015873015876,0.008180252583237659
28,TEC-AC-10001101,0.3884803921568627,0.11673687371310912,0.022864292864292864
29,TEC-AC-10001109,0.29637311938349997,0.06352023234337299,0.01914367029068664
30,TEC-AC-10001114,0.2691365007541478,0.052968648473034445,0.015105789732655403
31,TEC-AC-10001142,0.4875555555555556,0.22878633489514622,0.03269464254721412
32,TEC-AC-10001266,0.46371636404531136,0.0919518784241301,0.024654129967458607
33,TEC-AC-10001267,0.2791208791208791,0.07409267450285685,0.019503376503832378
34,TEC-AC-10001284,0.673968253968254,0.30385330147532896,0.03621239309988773
35,TEC-AC-10001314,0.5986750730994151,0.09273651133116075,0.01815902314501199
